"","statefips","state","state_name","total","top_01","top_05","top_10","top_25","top_50","top_75","agi_01","agi_05","agi_10","agi_25","agi_50","agi_75","total_agi","sum_agi_01","sum_agi_05","sum_agi_10","sum_agi_25","sum_agi_50","sum_agi_75","total_sal_num","total_sal_amt","num_sal_01","sum_sal_01","num_sal_05","sum_sal_05","num_sal_10","sum_sal_10","num_sal_25","sum_sal_25","num_sal_50","sum_sal_50","num_sal_75","sum_sal_75","total_int_num","total_int_amt","num_int_01","sum_int_01","num_int_05","sum_int_05","num_int_10","sum_int_10","num_int_25","sum_int_25","num_int_50","sum_int_50","num_int_75","sum_int_75","total_div_num","total_div_amt","num_div_01","sum_div_01","num_div_05","sum_div_05","num_div_10","sum_div_10","num_div_25","sum_div_25","num_div_50","sum_div_50","num_div_75","sum_div_75","total_businc_num","total_businc_amt","num_businc_01","sum_businc_01","num_businc_05","sum_businc_05","num_businc_10","sum_businc_10","num_businc_25","sum_businc_25","num_businc_50","sum_businc_50","num_businc_75","sum_businc_75","total_cpgain_num","total_cpgain_amt","num_cpgain_01","sum_cpgain_01","num_cpgain_05","sum_cpgain_05","num_cpgain_10","sum_cpgain_10","num_cpgain_25","sum_cpgain_25","num_cpgain_50","sum_cpgain_50","num_cpgain_75","sum_cpgain_75","total_scorp_num","total_scorp_amt","num_scorp_01","sum_scorp_01","num_scorp_05","sum_scorp_05","num_scorp_10","sum_scorp_10","num_scorp_25","sum_scorp_25","num_scorp_50","sum_scorp_50","num_scorp_75","sum_scorp_75","total_tax","sum_tax_01","sum_tax_05","sum_tax_10","sum_tax_25","sum_tax_50","sum_tax_75","Year","avg_inc_1","avg_inc_5","avg_inc_10","avg_inc_25","avg_inc_50","avg_inc_75","avg_tax_rate_01","avg_tax_rate_5","avg_tax_rate_10","avg_tax_rate_25","avg_tax_rate_50","avg_tax_rate_75"
"275",15,"HI","Hawaii",636740,6367,31837,63674,159185,318370,477555,340262,167730,125874,77344,40636,20767,40221295257,5116394.096,10723702.442,15302186.192,24651745.414,33650795.102,38445236.746,523108,27363898752,5056,1707252095,26675,5110239905,54190,8286718052,135561,15062321065,271365,22019913706,410612,26047271961,218475,297225710,5684,120046635,25323,159532126,46768,183940553,99458,227053339,158303,265939783,189797,282969977,132118,802262089,4766,278386964,20114,440855594,35091,521162642,67956,650806666,101533,742763695,118058,777070170,99498,1693400240,2091,346379561,8762,694449258,15524,857807779,32939,1117801404,55449,1358354263,72957,1519841960,107762,2053242022,4912,1260114353,19170,1638362515,31801,1774777127,58041,1937068762,83855,2020908150,96608,2046264614,31760,1550890134,3488,974105630,9672,1288942455,13476,1375554690,20101,1478138001,26009,1533213035,28992,1547823144,4626130129,1286511.318,2197179.979,2771056.639,3688665.959,4381638.642,4603079.428,2014,803580.037066122,220153.448998822,143810.150139774,97889.8684130624,56532.0205295725,30118.6772874329,0.251448831708604,0.162407451990692,0.125342076402477,0.0981446609633551,0.0770050957629517,0.046186981184164
"276",16,"ID","Idaho",648340,6483,32417,64834,162085,324170,486255,341477,152193,112326,70170,36707,18482,38164089155,5627169.249,11004492.096,15183543.525,23740446.615,32096814.57,36468484.253,536720,25469134119,5283,1846342442,27317,5079212819,55340,8009908996,138828,14273537408,277679,20695370544,415446,24194481581,187917,370542801,5838,114286100,24055,180407036,42239,213687133,84923,269121889,132220,318799429,161347,347356381,107841,706254241,4470,262562133,17391,397521427,29086,465161519,54040,565747470,79232,645093728,94204,680443818,108759,1193715271,1718,137963693,7769,345425141,14755,448235995,34171,643419803,62252,881083241,83315,1054599214,109134,2036126159,5081,1176292426,19135,1544962101,31343,1692442721,56114,1879875064,80971,1984347019,95535,2023192871,52982,3090690849,4375,1854793987,13577,2510180424,19849,2710624569,31407,2925751810,42751,3050482490,48730,3086981354,4162724492,1472564.961,2320077.413,2797826.792,3517021.057,4003542.592,4147900.612,2014,867988.469689958,207346.450489705,128915.427985316,87987.8159607613,51555.4675324675,26971.4636332788,0.261688407765892,0.157608623494278,0.114320052556597,0.0840484293716595,0.0582216505567938,0.0330212551422541
"277",17,"IL","Illinois",5607239,56072,280362,560724,1401810,2803620,4205429,495808,200874,142563,83978,42141,19720,428074000000,83946799.749,147890000,194659000,285403000,370368000,412438000,4668755,291026000000,47819,31985298823,247922,76021631532,500137,110911000000,1243382,179501000000,2460352,245669000000,3663928,279895000000,1774401,4115656253,52164,2230683055,221876,2696993140,397289,2953316001,825026,3397172496,1295005,3784261920,1557947,3973131044,1238355,11561998968,48567,5429255243,202028,7561619314,345895,8552816183,653110,9965364735,954579,10961452170,1111987,11337417470,888077,12046021973,13626,1826987580,61367,4084207675,111637,5205555119,244470,6907700232,422744,8533506623,587316,9904617548,1024051,28734839503,49002,20954310067,193519,24713042066,317728,26024126940,568539,27557395261,806937,28406727914,927797,28658121300,367985,24600812772,35483,16285836090,103192,21074216042,147669,22325010179,226229,23568150360,299037,24319073164,341356,24598798837,62012380881,24005568.073,36595803.257,43269251.048,53111032.754,60098783.175,61875897.362,2014,1497125.1203631,285091.623572161,166816.472988493,107889.086252773,60610.9244476784,30011.2212148731,0.285961682217504,0.196897170216361,0.142689554854711,0.108456555871463,0.0822426931206967,0.0422418394818162
"278",18,"IN","Indiana",2820291,28203,141015,282029,705073,1410146,2115218,340227,154922,115816,72398,37116,17749,167262000000,23662770.149,47147317.333,65789626.589,104243000,141385000,160355000,2348887,120035000000,24749,9406563888,126355,25576485822,255603,40085545127,637297,70289940610,1259871,99906227806,1861869,115274000000,763059,976951751,25225,307203662,101068,460078956,174221,539527550,344733,688513664,530128,827808076,645115,909191398,490888,2793609021,21944,1056087025,83056,1615233801,135976,1866189388,249006,2261618489,363458,2570540529,430603,2703990534,384703,4552881441,7428,643327824,31069,1466534133,55899,1868820977,123671,2587117824,213096,3359290688,281334,3907068607,406181,6164308374,22179,3756252670,78682,4812358032,123139,5201692063,215154,5724496860,307170,6036734011,359389,6138164952,150200,10621947225,17566,7513571063,47464,9404910571,65597,9865288225,98356,10329992397,127019,10570258003,140897,10625158760,19706879817,6425437.634,10325462.901,12655851.508,16297292.348,18940710.238,19658868.88,2014,839016.067404177,208174.194092827,132201.832839293,90896.8651275045,52678.2333176848,26905.0536682779,0.271542071935797,0.166067722594076,0.125005361460248,0.0946975653105724,0.0711705855904368,0.0378575984185555
"279",19,"IA","Iowa",1320614,13206,66031,132061,330154,660307,990461,364405,166416,124172,80265,43483,22148,86642418580,11300341.688,23130637.733,32495190.774,52054249.707,71887954.151,82510790.876,1111990,58856761775,11417,4116139484,57222,11265026604,115903,17881588868,291406,32332966292,578331,47317719765,862568,55805494188,510287,763250181,12434,191421555,54786,305655788,100330,375380547,213897,501599973,353394,632866548,440103,706173534,303114,1591379157,10585,477357193,43349,799544902,74660,965580512,143685,1223128888,221261,1439129519,266609,1530914019,197942,2371385303,3478,255650453,15197,688215455,27834,919612513,63331,1322677678,115362,1799306117,151721,2094760018,256793,3760203641,10739,1929190108,41159,2634065683,68340,2933974754,125972,3331164460,190176,3613092159,226849,3715924978,95502,5513754575,8621,3477769393,26481,4634827394,38229,4952324086,59825,5293380590,79626,5462321597,89001,5511124759,10170297976,3025123.213,5028327.181,6216934.909,8077635.39,9582269.024,10111325.451,2014,855697.538088748,223952.599053478,141822.702423141,98736.7495721707,60074.2820571068,32175.3991319203,0.267701924111943,0.169328304243632,0.126926263623691,0.0951324134445257,0.0758624612083083,0.0498036862182873
"280",20,"KS","Kansas",1224464,12245,61223,122446,306116,612232,918348,415904,176335,127733,78700,40740,20108,83948040354,14602605.615,26587561.551,35649730.809,53852638.083,71462105.799,80569722.689,1023391,56041689703,10381,4825522060,53103,12317597988,107585,18840128355,270120,32475656683,537131,46115312110,802055,53547338980,420666,703189300,11374,296338693,49432,389520477,89451,439406142,185598,530388884,294395,618757151,357630,663054299,253917,2314933571,9860,1290898935,39880,1622323614,68369,1784874730,129001,2023003049,191028,2200277050,224601,2268816352,188918,2745124935,4348,475420693,17786,1042662149,31341,1319509932,67489,1776939516,114913,2227258803,147992,2500986896,227463,4727187382,10139,2970480600,39427,3690395993,65264,3982501656,119254,4377813303,174050,4621879371,202835,4697169505,81336,6022469957,8181,4046119058,24815,5270553289,35504,5584298467,53844,5869270851,69279,5997816683,76493,6027913473,10955110174,4076376.878,6234218.899,7449540.095,9238915.937,10534194.422,10919508.957,2014,1192536.18742344,244700.803136102,148019.03301047,99106.5893940219,57525.4730755661,29752.1752864927,0.279154076024123,0.180045886903793,0.134109302243183,0.0983016512178713,0.0735557999758906,0.0423068448809116
"281",21,"KY","Kentucky",1748752,17488,87438,174875,437188,874376,1311564,324326,149374,111354,68731,35032,17210,99140073056,13990094.068,28023841.424,39142120.864,61943937.621,83684500.513,94855470.768,1473686,69964870561,15081,5532496754,77126,14960001617,155928,23294602545,389209,40672634724,771397,57777582207,1144715,66840159886,446116,607351447,15427,196474849,61731,289185807,107001,340501238,211100,434143536,322868,520910083,390404,569845945,262695,1904495566,13291,844901405,50080,1225122866,81130,1393166794,143317,1631599371,203993,1796580628,237429,1863531900,262818,3074892857,5645,513825420,21824,1075180524,38499,1324308938,82400,1751073086,139719,2195004966,185367,2557868636,237428,4463075441,13451,2956688688,47294,3588170873,74312,3836052280,128431,4167300748,182414,4361831980,212892,4433202743,90788,4996806331,10738,3262925520,29196,4306385823,40345,4564701797,59415,4823290751,76214,4957208659,84479,4995106922,11143833429,3692534.266,5931281.439,7237969.634,9293319.604,10738009.762,11116493.545,2014,799982.506175663,200625.408949249,127157.604217894,86925.9882544899,49728.1784769939,25551.8684296001,0.263939202127744,0.159525970947656,0.117526115623516,0.0901397459642782,0.0664513685858433,0.0338810125137156
"282",22,"LA","Louisiana",1877370,18774,93869,187737,469343,938685,1408028,391510,168199,122372,71007,34521,16750,117532000000,20760953.632,38197115.175,51499745.246,77627671.495,101151000,112761000,1597446,80543423195,15499,5733543898,81792,17083842789,168022,27432135278,421566,48031348369,835116,67137931044,1240830,76968539548,460515,785410742,17152,330184809,69712,452359768,120754,512758530,236670,623310146,353044,712925725,414345,755286462,260635,1939642988,14540,858745068,53119,1253888286,85091,1419580084,150016,1676886546,208985,1844086464,238713,1903531933,356727,4165684176,6805,823665973,27125,1818082055,47489,2190319195,102319,2757951155,173242,3197473156,239690,3443340202,225861,6186621422,14970,4508298777,51864,5331739551,80074,5607955496,135575,5948233398,184184,6117480080,207891,6171394508,107693,9698946865,13517,7151698146,37405,8801132099,51381,9171477504,75443,9531032062,93840,9678875415,101961,9705762481,15434611601,5922897.537,9019143.448,10815981.861,13436537.523,15077202.401,15412892.72,2014,1105835.39107276,232188.049044544,141716.347115098,92781.8521231792,50119.8028409987,24736.7064172684,0.285290244465009,0.177576119799316,0.135073921728993,0.100297116465579,0.0697462894186624,0.0289138948320414
"283",23,"ME","Maine",586887,5869,29344,58689,146722,293444,440165,334556,155590,115082,71712,37732,19139,34308746888,4194049.003,9111380.398,12982054.177,20907291.75,28659589.603,32742302.008,484104,23599304384,4881,1740952558,25102,4832765695,51142,7619110179,128921,13485336880,255607,19323342636,379047,22501331868,192970,247798101,5252,61060703,22359,103749357,39706,127135574,81742,167919776,132115,208340013,163941,230005724,117448,847836008,4473,254959099,17645,447996938,29518,538504697,55923,675252741,84633,776128981,102076,819190249,103728,1459357583,1636,145412857,7521,393461230,13784,526840367,31195,778250267,56560,1076805778,76886,1289292459,97189,1692211328,4523,881796782,17080,1229296899,27470,1369904528,49239,1541900714,72070,1645115026,85415,1679473929,35703,1512644877,3281,877316745,9552,1219760574,13829,1326529469,21506,1439252808,28954,1500333605,32823,1515495822,3788054452,1041034.19,1829671.636,2295141.475,3029368.45,3590912.208,3770854.621,2014,714610.496336684,209470.985942492,131902.326767763,90025.7582156691,52836.6424462589,27826.3670844664,0.248216982981207,0.160379153376137,0.120255507329335,0.0926441596528781,0.0724357820930078,0.0440742318218713
"284",24,"MD","Maryland",2733551,27336,136678,273355,683388,1366776,2050163,465701,214618,157919,93614,47098,21556,214672000000,32347846.079,63688664.775,88590443.693,137906000,184078000,206900000,2272317,153434000000,23262,13235350863,122379,35262527659,247155,54395241926,611796,92516507557,1202800,128730000000,1795763,147709000000,963408,1316264236,25761,462067001,116320,660096930,216484,775215490,467501,990618192,741024,1181305473,874525,1263973031,550927,4331512787,23037,1616956948,93728,2496578861,160872,2943986858,304240,3626966310,440034,4089534932,504796,4245604800,521458,6335778931,7821,1065904357,35422,2493702022,64632,3156186097,142054,4100001350,245040,4812995624,336459,5330246650,462390,9269060062,23227,5764486185,89572,7343149920,148135,7972946154,267359,8737120932,375672,9131892010,426099,9238702157,145439,11881504187,16698,8460012501,43878,10469370640,61211,10993647565,93016,11530370080,121573,11813460762,136345,11884836081,29117945939,8865872.303,14852971.76,18383707.414,23944695.506,27943199.488,29026118.416,2014,1183342.33534533,286631.108777963,182194.36275306,120272.164208734,67563.3754177715,33395.4260177615,0.274079216320856,0.191032005739025,0.141786483031051,0.112763365323949,0.086600190201854,0.0474506584874244
"285",25,"MA","Massachusetts",3036855,30369,151843,303686,759214,1518428,2277641,632541,245221,169921,97347,49179,23191,286468000000,65439063.349,108773000,139280000,197049000,250242000,277072000,2549726,190697000000,25531,22611798959,135174,52707346987,274896,76231298251,688210,121334000000,1350688,162258000000,2005295,183933000000,1218361,2456216807,29101,1222023755,130778,1532003606,241828,1691566154,522989,1969499835,862429,2232943980,1058334,2358319308,764896,8079926002,27100,3688356256,115056,5248063292,199986,5960613793,382896,6942419009,578550,7661283214,681041,7922297500,479844,10426697513,8005,1391601405,40136,3540105743,73512,4769482516,160892,6660332349,271705,8353886915,359145,9492304008,641184,28121624979,27637,21305102487,115026,24689491080,193438,25881943939,347289,27173343231,501793,27871500780,579276,28064423727,174160,18892770779,18518,13473177939,53923,16829250760,76417,17685297450,114756,18439583131,147475,18798451802,163480,18896546188,46762763011,18534121.988,27990935.657,32819134.514,39878080.218,45016282.618,46615547.617,2014,2154798.09506405,356734.253017107,200911.467766048,126817.670922534,70063.2496239532,35339.2262777376,0.283227189380045,0.218231123222491,0.158265278690137,0.122192624140975,0.0965954618088846,0.0596073424897502
"286",26,"MI","Michigan",4275302,42753,213765,427530,1068826,2137651,3206477,374258,167692,123460,75188,37129,16791,268485000000,42583482.494,81410007.673,111800000,173101000,230829000,258736000,3381775,183023000000,37690,17673040421,190569,44841942042,381398,67672763774,937690,113075000000,1840225,155861000000,2705263,176767000000,1355308,1986720993,38540,719866123,160341,1010229927,284639,1169438658,585932,1462781192,929182,1735765022,1143889,1885844243,845476,5873500605,34198,2532825419,132587,3553821517,221379,4055772351,417893,4855265070,624517,5463252606,746588,5724592934,658035,8078976648,11318,1134192667,48524,2630331053,86958,3356077154,191138,4589240134,335981,5841037770,463058,6786169851,724776,11093135634,34650,6978839952,127418,8721765845,205449,9424088446,373062,10359312406,544629,10907892369,643668,11070912284,227742,15823509405,25551,11496024922,67979,13944029516,94323,14594989810,142911,15309186122,188507,15708188212,212962,15826277115,34038403710,11782854.028,18534254.201,22513381.609,28623606.482,32940543.393,33983414.839,2014,996034.956470891,227039.770185718,142165.42617828,95589.2442803323,54010.7126985241,26109.9561575037,0.276700103840972,0.173886283716463,0.130935452868303,0.099675778094974,0.0747806421667128,0.0373695290070592
"287",27,"MN","Minnesota",2440491,24405,122025,244049,610123,1220246,1830368,462401,196729,141642,88011,46483,22846,185419000000,30441292.91,57165773.601,77228156.841,117485000,157225000,177896000,2050181,129092000000,21558,12296944059,110154,30689168317,221422,45836541598,548796,76626748703,1077659,106890000000,1604294,123543000000,843593,1431230895,22747,556071855,97215,758301006,173690,868059545,361256,1057351079,591769,1250722680,727476,1352401860,582343,3848606493,20225,1546290238,85391,2267958024,147919,2611485862,283593,3130085907,432931,3552947300,515432,3731918929,372763,5157258527,5985,526769129,27326,1439554651,51429,1993454180,118092,2911573050,214312,3929026818,284710,4583468521,507122,10587842812,20753,6688275157,83893,8284590506,139717,8943980050,255033,9777803074,380766,10330243528,449869,10518464666,177114,12465201155,14464,7707460612,45527,10278304331,67729,11078726763,108232,11875568911,146353,12320319513,164859,12445664069,24765760651,8199358.613,13248886.111,16015850.245,20211560.553,23527267.482,24650820.056,2014,1247338.36959639,273760.30209998,164413.420638563,109969.140553549,65134.4073244247,33880.1092240568,0.269349880678245,0.188947637800144,0.137918018058955,0.10422353018165,0.0834350007297434,0.0543540503120314
"288",28,"MS","Mississippi",1163185,11632,58159,116319,290796,581593,872389,297749,140063,103611,60150,29850,15560,58862014155,7884254.756,16574117.134,23497005.58,37235033.517,49603179.657,56023830.48,988842,42142760090,9674,2920022301,50598,8728161122,102134,13865071962,254715,24318210695,510972,34488699691,765855,40031353830,237349,359954867,9962,134190707,38865,191423330,67227,223498224,129648,281384391,185208,322798348,213903,343721889,123318,774552621,7964,333525214,27781,494126489,44391,568353711,76213,675247693,101258,735661181,113453,758788515,215345,2104164572,4272,424964198,16096,830158161,28084,999018498,59023,1269846994,99429,1470880008,139271,1614943294,106838,1868935377,8076,1188286012,26448,1496512819,40685,1620310901,67545,1772640435,88338,1840206407,98282,1858784499,49448,3295321891,7281,2390230868,18375,2974830750,24765,3111648976,35453,3240276040,43091,3288910083,46563,3298564245,6120505457,2032252.45,3361062.833,4143205.264,5322349.323,5981853.9,6111805.617,2014,677807.320839065,186770.313538376,119031.782083906,78738.3319119425,42531.8904252795,22079.5706371477,0.257760880754574,0.152915008914771,0.112979204720815,0.0858306639357069,0.053322831856513,0.0202396486870906
